Ticker,Date,Open,High,Low,Close,Adj Close,Volume
PYPL,10/24/2018,87.040001,87.690002,83.010002,83.089996,83.089996,14754600
PYPL,10/25/2018,84.239998,86.510002,83.559998,85.959999,85.959999,9267600
PYPL,10/26/2018,83.220001,85.660004,82.18,83.370003,83.370003,13969400
PYPL,10/29/2018,84.739998,85.239998,78.989998,81.150002,81.150002,12918800
PYPL,10/30/2018,80.330002,81.959999,79.419998,80.900002,80.900002,13100800
PYPL,10/31/2018,82.370003,85.349998,82.300003,84.190002,84.190002,11191800
PYPL,11/1/2018,84.18,85.150002,83.57,85.040001,85.040001,5952600
PYPL,11/2/2018,85.459999,86.103996,82.650002,83.510002,83.510002,7014400
PYPL,11/5/2018,83.330002,84.25,82.25,84.050003,84.050003,4622300
PYPL,11/6/2018,84.099998,85.309998,83.720001,84.690002,84.690002,4662500
PYPL,11/7/2018,85.860001,88.489998,85.730003,88.230003,88.230003,8672000
PYPL,11/8/2018,87.699997,89.059998,87.68,89.040001,89.040001,7539000
PYPL,11/9/2018,88.449997,88.449997,85.550003,86.760002,86.760002,9105900
PYPL,11/12/2018,86.169998,86.650002,83.300003,83.779999,83.779999,6278200
PYPL,11/13/2018,84.120003,85.228996,83.160004,83.779999,83.779999,4731300
PYPL,11/14/2018,84.980003,85.139999,83.07,84.050003,84.050003,6678100
PYPL,11/15/2018,83.790001,87.089996,83.599998,86.739998,86.739998,10001200
PYPL,11/16/2018,86,86.720001,84.830002,85.059998,85.059998,7581000
PYPL,11/19/2018,84.769997,85.190002,79.900002,80.129997,80.129997,11455300
PYPL,11/20/2018,77,79.080002,75.470001,77.760002,77.760002,14202100
PYPL,11/21/2018,79.089996,79.889999,77.635002,79.120003,79.120003,8522900
PYPL,11/23/2018,78.089996,79.709999,77.900002,77.949997,77.949997,3066900
PYPL,11/26/2018,78.970001,80.980003,78.860001,80.860001,80.860001,9292900
PYPL,11/27/2018,81,82,80.205002,81.970001,81.970001,5335200
PYPL,11/28/2018,82.269997,86,81.949997,85.980003,85.980003,9342000
PYPL,11/29/2018,85.370003,85.675003,83.790001,84.260002,84.260002,6516600
PYPL,11/30/2018,84.389999,85.860001,83.660004,85.809998,85.809998,11273300
PYPL,12/3/2018,87.290001,88.839996,87.190002,87.980003,87.980003,10822500
PYPL,12/4/2018,87.239998,88.470001,84.019997,84.190002,84.190002,8249900
PYPL,12/6/2018,81.82,85.860001,81.290001,85.82,85.82,10197700
PYPL,12/7/2018,84.959999,85.989998,81.970001,82.769997,82.769997,8419500
PYPL,12/10/2018,83.25,85.5,82.760002,84.93,84.93,9348200
PYPL,12/11/2018,86.010002,86.900002,84.559998,85.510002,85.510002,8159100
PYPL,12/12/2018,86.839996,88.459999,86.5,86.5,86.5,10306800
PYPL,12/13/2018,87.730003,88.709999,86.410004,87.559998,87.559998,8877300
PYPL,12/14/2018,86.379997,87.940002,85.419998,85.919998,85.919998,6869100
PYPL,12/17/2018,85.690002,86.300003,83.350998,84.099998,84.099998,8368100
PYPL,12/18/2018,84.699997,86.370003,84.620003,85.510002,85.510002,9573000
PYPL,12/19/2018,85.629997,87.800003,82.93,84.029999,84.029999,11258400
PYPL,12/20/2018,83.779999,84.870003,80.82,82.440002,82.440002,12532900
PYPL,12/21/2018,82.809998,83.769997,77.690002,78.139999,78.139999,17704900
PYPL,12/24/2018,77.480003,79.32,76.699997,77.059998,77.059998,6800500
PYPL,12/26/2018,77.699997,82.800003,77.650002,82.800003,82.800003,10994700
PYPL,12/27/2018,81.330002,84.360001,80.239998,84.309998,84.309998,7849100
PYPL,12/28/2018,85,85.230003,82.339996,83.260002,83.260002,6850400
PYPL,12/31/2018,84.239998,84.480003,82.550003,84.089996,84.089996,7247700
PYPL,1/2/2019,82.379997,86.199997,82.239998,85.75,85.75,10146200
PYPL,1/3/2019,84.360001,84.75,81.910004,82.089996,82.089996,9650700
PYPL,1/4/2019,83.709999,86.910004,83.370003,86.269997,86.269997,9234800
PYPL,1/7/2019,86.419998,87.550003,86.019997,86.93,86.93,11094100
PYPL,1/8/2019,88.110001,88.894997,87.690002,88.699997,88.699997,8307600
PYPL,1/9/2019,88.809998,90.315002,88.5,89.550003,89.550003,9578300
PYPL,1/10/2019,89.099998,90.790001,87.917999,90.699997,90.699997,7478100
PYPL,1/11/2019,90.110001,91.143997,90.099998,90.650002,90.650002,7398200
PYPL,1/14/2019,89.959999,90.809998,89.550003,90.43,90.43,6084700
PYPL,1/15/2019,90.639999,91.910004,90.190002,91.599998,91.599998,10377900
PYPL,1/16/2019,91.720001,92.349998,90.209999,90.550003,90.550003,8475000
PYPL,1/17/2019,90.25,90.870003,89.809998,90.400002,90.400002,10254500
PYPL,1/18/2019,91.349998,91.440002,89.779999,91.120003,91.120003,11958400
PYPL,1/22/2019,90.330002,90.970001,89.089996,89.940002,89.940002,7890300
PYPL,1/23/2019,90.739998,91.169998,89.57,90.5,90.5,5595700
PYPL,1/24/2019,90.669998,92.989998,90.550003,92.199997,92.199997,9749100
PYPL,1/25/2019,93.050003,94.580002,92.690002,94.279999,94.279999,11664300
PYPL,1/28/2019,93.300003,93.419998,90.690002,92.300003,92.300003,7361100
PYPL,1/29/2019,92.330002,92.849998,90.57,91.120003,91.120003,6399900
PYPL,1/30/2019,92.019997,93.339996,90.900002,92.419998,92.419998,11622800
PYPL,1/31/2019,89.019997,90.089996,86.620003,88.760002,88.760002,23729900
PYPL,2/1/2019,88.360001,90.5,88.25,90.010002,90.010002,10514600
PYPL,2/4/2019,89.879997,92.120003,89.709999,91.660004,91.660004,7084500
PYPL,2/5/2019,91.910004,92.349998,91.360001,92.269997,92.269997,5591300
PYPL,2/6/2019,90.800003,92.290001,90.190002,92.25,92.25,5939400
PYPL,2/7/2019,91.110001,91.709999,90.010002,90.849998,90.849998,7283800
PYPL,2/8/2019,90.019997,91.910004,90,91.870003,91.870003,7642100
PYPL,2/11/2019,92.25,93.75,92.150002,92.690002,92.690002,6455900
PYPL,2/12/2019,93.440002,94.510002,93.199997,94.379997,94.379997,7497000
PYPL,2/13/2019,94.589996,96.040001,93.844002,94.010002,94.010002,8577900
PYPL,2/14/2019,93.650002,94.989998,93.099998,94.419998,94.419998,6579200
PYPL,2/15/2019,95,95.43,94.449997,94.910004,94.910004,6080200
PYPL,2/19/2019,94.449997,95.300003,94.059998,95.019997,95.019997,8092400
PYPL,2/20/2019,95,95.720001,93.980003,94.730003,94.730003,8154100
PYPL,2/21/2019,94.720001,95.510002,94.330002,94.959999,94.959999,6410000
PYPL,2/22/2019,95.239998,96,95.07,95.980003,95.980003,4898000
PYPL,2/25/2019,96.07,97.304001,96,96.699997,96.699997,7470700
PYPL,2/26/2019,96.339996,96.82,95.529999,96.589996,96.589996,5906400
PYPL,2/27/2019,96.110001,98.040001,95.93,97.860001,97.860001,5565400
PYPL,2/28/2019,97.660004,98.525002,97.080002,98.07,98.07,6151800
PYPL,3/1/2019,98.919998,99.449997,98.339996,98.800003,98.800003,5434000
PYPL,3/4/2019,98.029999,98.5,95.339996,96.57,96.57,7855800
PYPL,3/5/2019,96.650002,97.139999,96.150002,96.529999,96.529999,6321900
PYPL,3/6/2019,96.519997,97.279999,95.910004,96.459999,96.459999,3226500
PYPL,3/7/2019,96.169998,96.75,95.300003,96.209999,96.209999,6170100
PYPL,3/8/2019,95.040001,95.769997,94.510002,95.690002,95.690002,4577700
PYPL,3/11/2019,96.010002,97.57,95.954002,97.449997,97.449997,5387500
PYPL,3/12/2019,98,98.080002,96.900002,97.5,97.5,5624500
PYPL,3/13/2019,98.199997,100.589996,98.139999,99.309998,99.309998,9356600
PYPL,3/14/2019,99.459999,99.669998,98.93,99.029999,99.029999,5414700
PYPL,3/15/2019,99.400002,101.260002,99.330002,100.730003,100.730003,10960900
PYPL,3/18/2019,101.209999,101.830002,99.370003,100.269997,100.269997,6454000
PYPL,3/19/2019,100.599998,101.684998,100.599998,101.540001,101.540001,6965100
PYPL,3/20/2019,101.449997,103.050003,100.839996,102.309998,102.309998,6462900
PYPL,3/21/2019,102.150002,104.559998,102.084999,104.150002,104.150002,7216700
PYPL,3/22/2019,103.870003,104,101.25,101.269997,101.269997,7195000
PYPL,3/25/2019,100.940002,102.18,100.510002,101.550003,101.550003,5117700
PYPL,3/26/2019,102.339996,103.285004,101.75,103.150002,103.150002,4498000
PYPL,3/27/2019,103.199997,104.169998,101.739998,103.07,103.07,5450200
PYPL,3/28/2019,103.449997,104.010002,102.669998,103.860001,103.860001,4459900
PYPL,3/29/2019,104.519997,104.699997,103.459999,103.839996,103.839996,5625500
PYPL,4/1/2019,104.989998,105.760002,103.849998,105.550003,105.550003,6157200
PYPL,4/2/2019,105.760002,105.760002,104.660004,105.230003,105.230003,4177400
PYPL,4/3/2019,105.910004,105.970001,104.489998,104.690002,104.690002,5442400
PYPL,4/4/2019,104.699997,104.970001,102.650002,104.459999,104.459999,7996800
PYPL,4/5/2019,104.839996,105.800003,104.620003,105.730003,105.730003,8573800
PYPL,4/8/2019,105.660004,107,104.669998,106.57,106.57,9261800
PYPL,4/9/2019,106.059998,107.510002,105.830002,106.93,106.93,7217100
PYPL,4/10/2019,107.150002,107.769997,106.389999,107.510002,107.510002,6561800
PYPL,4/11/2019,107.510002,107.739998,105.910004,106.459999,106.459999,7681000
PYPL,4/12/2019,107.029999,108.540001,106.410004,108.480003,108.480003,6997700
PYPL,4/15/2019,108.580002,109,107.309998,108.139999,108.139999,4480100
PYPL,4/16/2019,108.800003,108.800003,107.580002,108.199997,108.199997,3766100
PYPL,4/17/2019,107.805,108.860001,107.25,108.809998,108.809998,5353700
PYPL,4/18/2019,108.360001,108.449997,105.080002,107.360001,107.360001,10220700
PYPL,4/22/2019,106.790001,107.18,106.019997,106.809998,106.809998,6408500
PYPL,4/23/2019,107.099998,107.510002,106.440002,106.900002,106.900002,8564200
PYPL,4/24/2019,107.110001,108.389999,106.419998,107.220001,107.220001,9553100
PYPL,4/25/2019,108.519997,110.919998,108.519997,110.220001,110.220001,10959400
PYPL,4/26/2019,109.720001,110.57,107.879997,110.559998,110.559998,7683200
PYPL,4/29/2019,110.699997,113,110.440002,112.440002,112.440002,6989300
PYPL,4/30/2019,112.440002,113.220001,111.199997,112.769997,112.769997,6489400
PYPL,5/1/2019,113.209999,113.690002,110.919998,110.940002,110.940002,5442200
PYPL,5/2/2019,110.599998,111.160004,108.910004,109.699997,109.699997,5272400
PYPL,5/3/2019,110.57,112.120003,110.25,111.959999,111.959999,4660500
PYPL,5/6/2019,109.440002,111.120003,108.580002,110.849998,110.849998,4722600
PYPL,5/7/2019,110.169998,110.169998,107.639999,108.949997,108.949997,6178700
PYPL,5/8/2019,108.580002,109.879997,108.150002,109.07,109.07,4118000
PYPL,5/9/2019,108.099998,110.133003,107.248001,109.730003,109.730003,4657300
PYPL,5/10/2019,109.220001,110.68,107.459999,110.410004,110.410004,3750900
PYPL,5/13/2019,107.599998,108.629997,106.519997,106.830002,106.830002,5657900
PYPL,5/14/2019,107.559998,110.400002,107.349998,109.089996,109.089996,4559700
PYPL,5/15/2019,108.589996,111.93,108.309998,111.5,111.5,5315300
PYPL,5/16/2019,111.199997,114.660004,111.160004,113.870003,113.870003,6031800
PYPL,5/17/2019,113.07,114.25,112.241997,112.800003,112.800003,4512400
PYPL,5/20/2019,111.970001,113.309998,111.230003,112.150002,112.150002,3631600
PYPL,5/21/2019,112.669998,113.120003,111.685997,112.43,112.43,4001400
PYPL,5/22/2019,112.279999,113.959999,112.209999,112.470001,112.470001,3091700
PYPL,5/23/2019,111.470001,111.709999,109.059998,109.900002,109.900002,7183600
PYPL,5/24/2019,110.839996,111.239998,109.459999,109.849998,109.849998,4832500
PYPL,5/28/2019,110.57,113.139999,110.5,111.790001,111.790001,6568300
PYPL,5/29/2019,110.75,110.970001,109.309998,110.080002,110.080002,8166200
PYPL,5/30/2019,110.639999,111.57,110.089996,111.410004,111.410004,3871800
PYPL,5/31/2019,110.330002,110.800003,108.739998,109.75,109.75,4913500
PYPL,6/3/2019,111.089996,111.089996,103.959999,105.519997,105.519997,11261200
PYPL,6/4/2019,106.830002,108.830002,105.779999,108.730003,108.730003,7280400
PYPL,6/5/2019,110.040001,110.879997,109.459999,110.769997,110.769997,6220200
PYPL,6/6/2019,111.110001,112.040001,110.269997,111.779999,111.779999,4744000
PYPL,6/7/2019,112.300003,115.139999,112.080002,114.019997,114.019997,5916400
PYPL,6/10/2019,115.099998,117.349998,114.849998,115.620003,115.620003,6483600
PYPL,6/11/2019,116.970001,117.449997,113.294998,114.599998,114.599998,5038900
PYPL,6/12/2019,114.589996,114.889999,113.470001,114.5,114.5,3914400
PYPL,6/13/2019,114.82,115.82,114.589996,115.720001,115.720001,4089400
PYPL,6/14/2019,115.910004,116.730003,115.269997,116.169998,116.169998,4242000
PYPL,6/17/2019,116.580002,117.334999,116.370003,117.160004,117.160004,4621600
PYPL,6/18/2019,118.599998,118.646004,115.839996,115.980003,115.980003,6793300
PYPL,6/19/2019,116,117.339996,115.220001,117.139999,117.139999,5166000
PYPL,6/20/2019,118.849998,119.949997,117.839996,118.790001,118.790001,5437500
PYPL,6/21/2019,116.080002,117.279999,115.970001,116.209999,116.209999,10651500
PYPL,6/24/2019,116.510002,116.773003,115.660004,116.5,116.5,3369800
PYPL,6/25/2019,116.580002,116.959999,113.389999,114.440002,114.440002,5393700
PYPL,6/26/2019,115.699997,116.379997,114.114998,114.150002,114.150002,4637300
PYPL,6/27/2019,114.510002,114.870003,113.080002,113.669998,113.669998,5139300
PYPL,6/28/2019,114.239998,114.620003,113.330002,114.459999,114.459999,6679800
PYPL,7/1/2019,116.720001,116.75,114.349998,115.029999,115.029999,5709700
PYPL,7/2/2019,115.18,116.199997,114.580002,116.169998,116.169998,4153900
PYPL,7/3/2019,116.879997,117.720001,116.059998,117.68,117.68,3288900
PYPL,7/5/2019,116.540001,117.400002,114.690002,117.160004,117.160004,3801700
PYPL,7/8/2019,116.339996,117.224998,115.139999,116.949997,116.949997,4983600
PYPL,7/9/2019,116.370003,118.620003,116.25,118.370003,118.370003,4739000
PYPL,7/10/2019,119.110001,120.199997,118.779999,119.639999,119.639999,5879700
PYPL,7/11/2019,120.169998,120.75,119.239998,120.650002,120.650002,4999700
PYPL,7/12/2019,120.919998,121,119.309998,120.120003,120.120003,4540300
PYPL,7/15/2019,120.769997,121.040001,119.800003,120.900002,120.900002,3721000
PYPL,7/16/2019,121.099998,121.480003,119.529999,119.709999,119.709999,4006600
PYPL,7/17/2019,119.650002,119.989998,118.800003,118.809998,118.809998,4627500
PYPL,7/18/2019,118.989998,120.800003,118.629997,119.870003,119.870003,4440700
PYPL,7/19/2019,120.739998,121.360001,118.599998,118.629997,118.629997,4916200
PYPL,7/22/2019,118.989998,119.209999,118.120003,118.690002,118.690002,5676600
PYPL,7/23/2019,119.419998,120.269997,118.695,120.220001,120.220001,5016000
PYPL,7/24/2019,120,121.330002,118.93,121.300003,121.300003,8969800
PYPL,7/25/2019,116.75,117.550003,113.230003,115.120003,115.120003,19417200
PYPL,7/26/2019,115.709999,116.349998,114.339996,115.489998,115.489998,7995500
PYPL,7/29/2019,113.5,114.279999,111.220001,111.449997,111.449997,13820200
PYPL,7/30/2019,110.790001,112.290001,108.769997,112.040001,112.040001,8456000
PYPL,7/31/2019,112.199997,112.300003,109.43,110.400002,110.400002,10096200
PYPL,8/1/2019,110.449997,112.449997,109.665001,110.800003,110.800003,9436100
PYPL,8/2/2019,109.470001,109.650002,105.830002,107.089996,107.089996,10466900
PYPL,8/5/2019,103.760002,105.389999,102.410004,103.599998,103.599998,11745400
PYPL,8/6/2019,105,106,104.480003,105.029999,105.029999,7740500
PYPL,8/7/2019,104.059998,107.160004,103.300003,106.629997,106.629997,7622000
PYPL,8/8/2019,107.349998,108.139999,106.080002,106.790001,106.790001,7815000
PYPL,8/9/2019,106.400002,106.519997,104.449997,104.82,104.82,7777300
PYPL,8/12/2019,104.010002,104.379997,102.209999,102.720001,102.720001,7897900
PYPL,8/13/2019,103.389999,106.699997,102.68,106.040001,106.040001,9788400
PYPL,8/14/2019,104.169998,105.129997,102.440002,103.269997,103.269997,9538800
PYPL,8/15/2019,103.900002,105.790001,103.129997,104.949997,104.949997,6975800
PYPL,8/16/2019,106.080002,106.610001,105.550003,106.160004,106.160004,5840900
PYPL,8/19/2019,108,108.440002,106.830002,107.669998,107.669998,5718300
PYPL,8/20/2019,107.910004,108.580002,107.019997,107.370003,107.370003,4358600
PYPL,8/21/2019,108.540001,110.019997,108.398003,109.82,109.82,5415900
PYPL,8/22/2019,110.080002,110.290001,107.650002,108.769997,108.769997,3863600
PYPL,8/23/2019,108.93,110.139999,105.510002,106.040001,106.040001,7456400
PYPL,8/26/2019,107.110001,107.830002,106.290001,107.660004,107.660004,3666900
PYPL,8/27/2019,108.389999,108.720001,106.949997,107.449997,107.449997,4937400
PYPL,8/28/2019,106.709999,107.629997,105.349998,107.470001,107.470001,3256100
PYPL,8/29/2019,108.959999,109.760002,108.779999,109.209999,109.209999,3930900
PYPL,8/30/2019,110.129997,110.970001,108.540001,109.050003,109.050003,3957900
PYPL,9/3/2019,107.919998,108.860001,106.459999,106.75,106.75,4037700
PYPL,9/4/2019,107.75,109.235001,107.290001,108.730003,108.730003,3691200
PYPL,9/5/2019,110,111.629997,109.510002,111.459999,111.459999,5348700
PYPL,9/6/2019,111.660004,111.669998,109.620003,110.050003,110.050003,4675800
PYPL,9/9/2019,110.620003,110.769997,103.900002,105.43,105.43,10959000
PYPL,9/10/2019,104.769997,104.949997,101.309998,103.050003,103.050003,13428000
PYPL,9/11/2019,104.150002,104.480003,103.110001,104.019997,104.019997,7006300
PYPL,9/12/2019,105.709999,107.915001,105.489998,107.099998,107.099998,11585400
PYPL,9/13/2019,106.660004,107.290001,105.25,107,107,8390200
PYPL,9/16/2019,106.129997,108.010002,105.989998,106.519997,106.519997,5215600
PYPL,9/17/2019,106.809998,107.894997,106.459999,107.5,107.5,4097400
PYPL,9/18/2019,107.779999,107.800003,103.730003,105.599998,105.599998,6624300
PYPL,9/19/2019,105.639999,107.019997,105.599998,106.120003,106.120003,5017100
PYPL,9/20/2019,104.709999,105.459999,103.910004,104.639999,104.639999,10427300
PYPL,9/23/2019,104.730003,105.32,104.349998,105.110001,105.110001,3312800
PYPL,9/24/2019,105.410004,106.099998,102.730003,103.690002,103.690002,6367900
PYPL,9/25/2019,103.339996,104.462997,101.540001,104.139999,104.139999,5457300
PYPL,9/26/2019,104.43,104.870003,103.220001,104.550003,104.550003,4719800
PYPL,9/27/2019,104.870003,105.169998,101.099998,102.199997,102.199997,7189400
PYPL,9/30/2019,102.68,104.07,101.480003,103.589996,103.589996,7390700
PYPL,10/1/2019,104,104.640999,102.230003,102.529999,102.529999,5694500
PYPL,10/2/2019,101.809998,101.830002,99.360001,99.730003,99.730003,7879000
PYPL,10/3/2019,99.540001,101.309998,98.610001,101.029999,101.029999,4846100
PYPL,10/4/2019,101.839996,102.980003,100.839996,102.790001,102.790001,5458000
PYPL,10/7/2019,102.110001,102.607002,101.519997,101.620003,101.620003,3711300
PYPL,10/8/2019,100.849998,101.150002,99.25,99.330002,99.330002,7027600
PYPL,10/9/2019,99.440002,100.690002,99.385002,99.889999,99.889999,4988600
PYPL,10/10/2019,99.400002,101,99.400002,100.540001,100.540001,4281600
PYPL,10/11/2019,101.779999,103.959999,101.470001,101.580002,101.580002,4762900
PYPL,10/14/2019,101.589996,102.349998,101.366997,101.75,101.75,2953500
PYPL,10/15/2019,102.010002,103.660004,101.900002,103.589996,103.589996,4579600
PYPL,10/16/2019,103,103.230003,101.900002,103.089996,103.089996,4327000
PYPL,10/17/2019,103.889999,104.339996,102.839996,103.629997,103.629997,3996300
PYPL,10/18/2019,103.919998,104.32,100.75,101.220001,101.220001,7260700
PYPL,10/21/2019,102.360001,102.730003,100.464996,101.440002,101.440002,6694400
PYPL,10/22/2019,101.360001,101.949997,97.114998,97.360001,97.360001,11298100
PYPL,10/23/2019,97.419998,97.599998,94.769997,96.639999,96.639999,16470200
PYPL,10/24/2019,106.074997,106.980003,103.190002,104.910004,104.910004,23689200
PYPL,10/25/2019,104.459999,107.489998,104.419998,107.190002,107.190002,12070900
PYPL,10/28/2019,107.989998,108.459999,106.449997,106.599998,106.599998,7004200
PYPL,10/29/2019,106.839996,107.019997,104.695,105,105,5420900
PYPL,10/30/2019,105.290001,106.599998,103.959999,106.5,106.5,4204900
PYPL,10/31/2019,106.470001,106.5,103.260002,104.099998,104.099998,7200500
PYPL,11/1/2019,104.699997,105.300003,103.93,104.980003,104.980003,5489500
PYPL,11/4/2019,105.720001,105.760002,102.605003,102.809998,102.809998,5818400
PYPL,11/5/2019,103.050003,103.25,100.285004,100.989998,100.989998,9236200
PYPL,11/6/2019,101.199997,101.339996,100.169998,100.629997,100.629997,7331900
PYPL,11/7/2019,100.940002,101.720001,100.290001,100.470001,100.470001,9088400
PYPL,11/8/2019,100.025002,101.709999,99.599998,101.419998,101.419998,5451300
PYPL,11/11/2019,101.040001,103.040001,100.660004,102.669998,102.669998,5391000
PYPL,11/12/2019,102.970001,103.089996,100.919998,102.029999,102.029999,6715200
PYPL,11/13/2019,102,103.599998,101.629997,102.120003,102.120003,5246600
PYPL,11/14/2019,101.870003,103.849998,101.370003,103.730003,103.730003,4978400
PYPL,11/15/2019,104.349998,104.480003,103.105003,104.199997,104.199997,5639600
PYPL,11/18/2019,103.849998,104.199997,102.980003,103.660004,103.660004,4830400
PYPL,11/19/2019,104.080002,106.169998,104.008003,104.949997,104.949997,7954100
PYPL,11/20/2019,105.220001,105.379997,103.120003,104.089996,104.089996,5953500
PYPL,11/21/2019,103,104.470001,102.150002,102.550003,102.550003,7524800
PYPL,11/22/2019,102.919998,103.230003,100.720001,101.769997,101.769997,6448800
PYPL,11/25/2019,102.379997,104.57,102.059998,104.449997,104.449997,8336100
PYPL,11/26/2019,104.800003,106.779999,104.5,106.199997,106.199997,13126400
PYPL,11/27/2019,106.889999,108.239998,106.800003,107.75,107.75,7553400
PYPL,11/29/2019,107.970001,108.389999,106.900002,108.010002,108.010002,4439500
PYPL,12/2/2019,107.959999,108.489998,104.650002,106.209999,106.209999,7182600
PYPL,12/3/2019,105,106.129997,104.510002,105.589996,105.589996,8947500
PYPL,12/4/2019,106.290001,106.290001,104.654999,105,105,7848700
PYPL,12/5/2019,105.449997,105.5,104.110001,104.589996,104.589996,5635800
PYPL,12/6/2019,104.790001,105.344002,104.160004,104.339996,104.339996,7018000
PYPL,12/9/2019,104.599998,105.099998,103.599998,103.779999,103.779999,5641300
PYPL,12/10/2019,103.769997,104.129997,103.260002,103.620003,103.620003,5316500
PYPL,12/11/2019,103.720001,105.870003,103.589996,105.510002,105.510002,5779700
PYPL,12/12/2019,105.209999,106.220001,104.129997,105.669998,105.669998,6379500
PYPL,12/13/2019,105.830002,107.904999,105.519997,107.650002,107.650002,6998800
PYPL,12/16/2019,108.400002,109.828003,108.349998,109.57,109.57,8465400
PYPL,12/17/2019,109.57,109.599998,107.669998,108.459999,108.459999,8165900
PYPL,12/18/2019,108.860001,109.470001,107.760002,107.830002,107.830002,6477900
PYPL,12/19/2019,107.800003,108.940002,107.459999,108.879997,108.879997,6590000
PYPL,12/20/2019,109.279999,109.620003,108.129997,108.75,108.75,9823200
PYPL,12/23/2019,109.050003,109.449997,108.379997,108.610001,108.610001,4659000
PYPL,12/24/2019,108.639999,109.260002,108.379997,108.690002,108.690002,1680000
PYPL,12/26/2019,109.129997,109.75,108.57,109.75,109.75,4049900
PYPL,12/27/2019,110.167,110.18,108.900002,109.400002,109.400002,3379600
PYPL,12/30/2019,109.519997,109.599998,107.730003,107.970001,107.970001,3769200
PYPL,12/31/2019,107.540001,108.449997,107.199997,108.169998,108.169998,4080500
PYPL,1/2/2020,109.470001,111.209999,109.275002,110.75,110.75,7418800
PYPL,1/3/2020,109.489998,110.419998,108.760002,108.760002,108.760002,7098300
PYPL,1/6/2020,107.57,110.220001,107.440002,110.169998,110.169998,6764500
PYPL,1/7/2020,111.5,111.559998,109.529999,109.669998,109.669998,6898700
PYPL,1/8/2020,110.400002,112.639999,109.82,111.82,111.82,8293600
PYPL,1/9/2020,112.989998,113.559998,111.589996,112.57,112.57,5944700
PYPL,1/10/2020,113.639999,113.709999,112.269997,112.93,112.93,6965100
PYPL,1/13/2020,113.980003,115.879997,113.860001,115.279999,115.279999,9652500
PYPL,1/14/2020,115.514999,115.589996,114.120003,114.639999,114.639999,7182000
PYPL,1/15/2020,115.139999,115.949997,114.610001,114.849998,114.849998,5955200
PYPL,1/16/2020,115.919998,116,114.849998,115.400002,115.400002,4770900
PYPL,1/17/2020,116.449997,116.699997,115.470001,116.040001,116.040001,9730400
PYPL,1/21/2020,115.309998,116.389999,115.110001,116.150002,116.150002,8746200
PYPL,1/22/2020,116.730003,117.449997,115.470001,115.5,115.5,5305300
PYPL,1/23/2020,117.400002,117.940002,115.800003,117.889999,117.889999,8533900
PYPL,1/24/2020,118.449997,119.599998,116.510002,116.980003,116.980003,7124000
PYPL,1/27/2020,113.629997,115.980003,112.309998,115.239998,115.239998,7002300
PYPL,1/28/2020,115.830002,117.209999,114.714996,116.519997,116.519997,6433000
PYPL,1/29/2020,117.470001,117.529999,115.160004,116.660004,116.660004,9236800
PYPL,1/30/2020,112.790001,117.199997,112.419998,117.120003,117.120003,13653300
PYPL,1/31/2020,116.75,117.32,113.150002,113.889999,113.889999,9467200
PYPL,2/3/2020,114.300003,117.239998,114.050003,116.510002,116.510002,8236600
PYPL,2/4/2020,118.040001,120.339996,117.300003,120.080002,120.080002,7396800
PYPL,2/5/2020,121.199997,122.190002,118.890999,119.720001,119.720001,7595300
PYPL,2/6/2020,120.089996,120.599998,119.470001,119.889999,119.889999,4020300
PYPL,2/7/2020,119.599998,119.669998,118.410004,118.879997,118.879997,4166300
PYPL,2/10/2020,118.559998,120.150002,118.5,120.059998,120.059998,4868000
PYPL,2/11/2020,120.760002,121,118.400002,118.839996,118.839996,4677400
PYPL,2/12/2020,118.849998,119.910004,117.870003,118.559998,118.559998,6482300
PYPL,2/13/2020,118.040001,121.099998,117.800003,120.510002,120.510002,6066300
PYPL,2/14/2020,120.889999,123,120.800003,122.989998,122.989998,5769900
PYPL,2/18/2020,122.580002,122.989998,121.68,122.269997,122.269997,5085700
PYPL,2/19/2020,122.629997,124.449997,122.300003,123.910004,123.910004,4878600
PYPL,2/20/2020,123.860001,124.309998,120.400002,122.43,122.43,7212900
PYPL,2/21/2020,121.720001,121.849998,118.529999,119.489998,119.489998,5894500
PYPL,2/24/2020,114.290001,116.790001,113.519997,116.440002,116.440002,10139300
PYPL,2/25/2020,115.669998,116.415001,109.330002,109.660004,109.660004,13636100
PYPL,2/26/2020,109.809998,112.629997,108.599998,109.110001,109.110001,10301800
PYPL,2/27/2020,106.300003,112.050003,106.300003,107.839996,107.839996,15461900
PYPL,2/28/2020,104.260002,108.730003,103.720001,107.989998,107.989998,17216000
PYPL,3/2/2020,107.459999,113.050003,106.529999,112.860001,112.860001,13367000
PYPL,3/3/2020,112.82,114.559998,108.260002,109.760002,109.760002,11912300
PYPL,3/4/2020,112.040001,115.389999,110.620003,115.300003,115.300003,8245200
PYPL,3/5/2020,112.029999,114.900002,111.239998,112.18,112.18,7671500
PYPL,3/6/2020,107.949997,111.57,107.580002,110.889999,110.889999,8524300
PYPL,3/9/2020,102.720001,106.989998,99.709999,101.629997,101.629997,12458900
PYPL,3/10/2020,105.300003,109.739998,103.169998,109.739998,109.739998,11748500
PYPL,3/11/2020,106.650002,107.75,101.980003,103.900002,103.900002,10756400
PYPL,3/12/2020,96.559998,104.779999,94.5,96.959999,96.959999,20114400
